id,model_name,arch,framework,backend,workload,accuracy,score
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Style Transfer (SP),"100%
",7020
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Style Transfer (HP),"100%
",4606
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Style Transfer (Q),"96%
",3497
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Image Super-Resolution (SP),"100%
",2398
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Image Super-Resolution (HP),"100%
",964
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Image Super-Resolution (Q),"99%
",540
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Text Classification (SP),"99%
",1432
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Text Classification (HP),"99%
",1337
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Text Classification (Q),"93%
",1331
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Machine Translation (SP),"100%
",836
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Machine Translation (HP),"100%
",779
543637,iMac（27 英寸，2020 年）,Intel,Core ML,CPU,Machine Translation (Q),"98%
",776
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Classification (SP),"100%
",6525
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Classification (HP),"100%
",6280
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Classification (Q),"96%
",236
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Segmentation (SP),"100%
",674
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Segmentation (HP),"100%
",675
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Segmentation (Q),"99%
",355
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Pose Estimation (SP),"100%
",95451
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Pose Estimation (HP),"100%
",82954
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Pose Estimation (Q),"96%
",3684
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Object Detection (SP),"100%
",6664
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Object Detection (HP),"100%
",6514
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Object Detection (Q),"92%
",120
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Face Detection (SP),"100%
",19944
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Face Detection (HP),"100%
",20621
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Face Detection (Q),"100%
",404
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Depth Estimation (SP),"100%
",34484
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Depth Estimation (HP),"99%
",35144
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Depth Estimation (Q),"85%
",32660
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Style Transfer (SP),"100%
",160471
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Style Transfer (HP),"100%
",152220
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Style Transfer (Q),"96%
",183604
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Super-Resolution (SP),"100%
",16687
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Super-Resolution (HP),"100%
",23533
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Image Super-Resolution (Q),"99%
",21505
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Text Classification (SP),"100%
",1171
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Text Classification (HP),"100%
",1010
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Text Classification (Q),"93%
",968
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Machine Translation (SP),"100%
",1824
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Machine Translation (HP),"100%
",1767
543639,Mac Pro（2019 年）,AMD/Other (Hackintosh),Core ML,GPU,Machine Translation (Q),"98%
",1753
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Classification (SP),"100%
",2235
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Classification (HP),"100%
",2287
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Classification (Q),"96%
",181
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Segmentation (SP),"100%
",550
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Segmentation (HP),"100%
",557
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Segmentation (Q),"99%
",288
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Pose Estimation (SP),"100%
",14878
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Pose Estimation (HP),"100%
",14979
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Pose Estimation (Q),"96%
",2965
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Object Detection (SP),"100%
",2147
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Object Detection (HP),"100%
",1600
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Object Detection (Q),"92%
",219
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Face Detection (SP),"100%
",8234
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Face Detection (HP),"100%
",8142
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Face Detection (Q),"100%
",297
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Depth Estimation (SP),"100%
",9512
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Depth Estimation (HP),"99%
",7768
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Depth Estimation (Q),"85%
",7216
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Style Transfer (SP),"100%
",26700
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Style Transfer (HP),"100%
",28237
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Style Transfer (Q),"96%
",35289
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Super-Resolution (SP),"100%
",5196
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Super-Resolution (HP),"100%
",4244
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Image Super-Resolution (Q),"99%
",4227
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Text Classification (SP),"100%
",287
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Text Classification (HP),"100%
",294
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Text Classification (Q),"93%
",307
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Machine Translation (SP),"100%
",335
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Machine Translation (HP),"100%
",315
543644,iMac（27 英寸，2020 年）,Intel,Core ML,GPU,Machine Translation (Q),"98%
",313
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",1311
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",2212
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Classification (Q),"96%
",1578
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",1303
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",2121
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",2540
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",5883
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",14110
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Pose Estimation (Q),"95%
",12096
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",1385
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Object Detection (HP),"97%
",2431
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Object Detection (Q),"94%
",1790
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",2988
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",5463
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",3170
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",5434
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",10404
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",7373
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",16383
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",27070
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",22339
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",3428
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",4833
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",3546
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",4465
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Text Classification (HP),"100%
",7195
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",7139
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",2489
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Machine Translation (HP),"98%
",4601
543291,MacBook Air (Late 2020),Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",4674
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",2104
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",2546
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Classification (Q),"94%
",2501
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",4051
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",4264
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",4098
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",17231
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Pose Estimation (HP),"100%
",19333
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Pose Estimation (Q),"96%
",18765
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Object Detection (SP),"100%
",2691
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Object Detection (HP),"100%
",2723
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Object Detection (Q),"91%
",2563
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Face Detection (SP),"100%
",7168
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Face Detection (HP),"100%
",8927
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Face Detection (Q),"100%
",8162
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Depth Estimation (SP),"100%
",12317
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Depth Estimation (HP),"99%
",13950
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Depth Estimation (Q),"85%
",13226
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Style Transfer (SP),"100%
",29323
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Style Transfer (HP),"100%
",35466
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Style Transfer (Q),"96%
",34538
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Super-Resolution (SP),"100%
",6473
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Super-Resolution (HP),"100%
",7409
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Image Super-Resolution (Q),"99%
",6006
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Text Classification (SP),"99%
",4543
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Text Classification (HP),"100%
",7301
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Text Classification (Q),"92%
",7251
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Machine Translation (SP),"100%
",1343
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Machine Translation (HP),"100%
",1387
543294,MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Machine Translation (Q),"98%
",1208
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Classification (SP),"100%
",1320
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Classification (HP),"100%
",6420
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Classification (Q),"97%
",6131
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Segmentation (SP),"100%
",1300
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Segmentation (HP),"100%
",9089
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Segmentation (Q),"99%
",9330
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Pose Estimation (SP),"100%
",5889
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Pose Estimation (HP),"100%
",67826
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Pose Estimation (Q),"95%
",65481
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Object Detection (SP),"100%
",1386
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Object Detection (HP),"99%
",7138
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Object Detection (Q),"89%
",6633
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Face Detection (SP),"100%
",2964
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Face Detection (HP),"100%
",14087
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Face Detection (Q),"100%
",13397
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Depth Estimation (SP),"100%
",5448
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Depth Estimation (HP),"99%
",46908
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Depth Estimation (Q),"85%
",47520
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Style Transfer (SP),"100%
",16260
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Style Transfer (HP),"100%
",123584
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Style Transfer (Q),"96%
",114857
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (SP),"100%
",3392
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (HP),"100%
",24568
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (Q),"99%
",24690
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Text Classification (SP),"99%
",4516
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Text Classification (HP),"100%
",7118
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Text Classification (Q),"93%
",7269
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Machine Translation (SP),"100%
",2501
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Machine Translation (HP),"100%
",2759
543295,MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Machine Translation (Q),"98%
",2813
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Classification (SP),"100%
",429
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Classification (HP),"100%
",310
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Classification (Q),"96%
",132
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Segmentation (SP),"100%
",466
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Segmentation (HP),"100%
",368
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Segmentation (Q),"99%
",242
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Pose Estimation (SP),"100%
",2316
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Pose Estimation (HP),"100%
",705
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Pose Estimation (Q),"96%
",680
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Object Detection (SP),"100%
",462
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Object Detection (HP),"100%
",368
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Object Detection (Q),"92%
",200
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Face Detection (SP),"100%
",1014
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Face Detection (HP),"100%
",844
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Face Detection (Q),"100%
",312
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Depth Estimation (SP),"100%
",1203
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Depth Estimation (HP),"99%
",1141
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Depth Estimation (Q),"85%
",622
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Style Transfer (SP),"100%
",3319
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Style Transfer (HP),"100%
",3089
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Style Transfer (Q),"96%
",2093
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Super-Resolution (SP),"100%
",1556
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Super-Resolution (HP),"100%
",624
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Image Super-Resolution (Q),"99%
",321
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Text Classification (SP),"99%
",978
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Text Classification (HP),"99%
",353
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Text Classification (Q),"93%
",361
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Machine Translation (SP),"100%
",613
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Machine Translation (HP),"100%
",508
543649,MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Machine Translation (Q),"98%
",508
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Image Classification (SP),"100%
",495
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Image Classification (HP),"100%
",345
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Image Classification (Q),"96%
",172
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Image Segmentation (SP),"100%
",714
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Image Segmentation (HP),"100%
",483
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Image Segmentation (Q),"99%
",285
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Pose Estimation (SP),"100%
",3970
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Pose Estimation (HP),"100%
",1829
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Pose Estimation (Q),"96%
",1389
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Object Detection (SP),"100%
",588
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Object Detection (HP),"100%
",429
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Object Detection (Q),"92%
",214
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Face Detection (SP),"100%
",1252
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Face Detection (HP),"100%
",881
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Face Detection (Q),"100%
",317
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Depth Estimation (SP),"100%
",1931
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Depth Estimation (HP),"99%
",1658
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Depth Estimation (Q),"85%
",820
543653,Mac Pro（2019 年）,Intel,Core ML,CPU,Style Transfer (SP),"100%
",6871
